Location,Crop,Temperature,Rainfall,Soil_Quality,Fertilizer_Used,Pesticide_Used,Previous_Yield,Yield
West,Barley,30.506579619068514,417.0004802355411,1.7663611676581197,103.26451348006614,3.988442496591759,7.95846761694598,19.018520494605085
North,Wheat,24.108056070993285,980.0207562769929,7.9406644018179176,66.21085741223705,7.207154630991566,4.578339163529868,19.582062316780107
East,Soybean,27.601462997218984,394.13102505575284,5.847538544300592,112.43269611236374,7.959722688504234,9.215287965535271,18.751033114871294
West,Soybean,29.330981360465838,898.2598633062065,1.5526462964278125,256.8896765008717,8.349748216051301,4.2257345623537725,19.66013332011928
North,Wheat,34.211845757123584,1055.5304049829037,1.0153344523695056,196.79684087363282,8.860378990675173,7.550895597167307,22.18620365713805
East,Corn,18.300746610401667,1159.2142726342602,9.419982746744164,196.51859233438518,6.37872230817373,3.318046402898039,18.151174175652677
South,Corn,34.94764987650739,674.2475154002695,7.679560638119895,50.14350291687554,3.5257584879966206,9.663576629332667,24.316102896736552
South,Soybean,22.843133104824574,1171.1091229821172,7.177926191854734,168.03780346890278,2.35502678760025,2.034594708755045,19.90663732627831
South,Corn,29.464002854531074,611.6222966816786,4.947008775392998,116.404509925309,5.533377887919447,3.8628158185006454,20.22514305852644
West,Wheat,26.448287559459942,418.1280396743858,3.1475240803987967,134.05225305409874,1.9320150833941931,7.407552928254433,17.812440528681428
South,Soybean,24.733372340176803,713.9218530847253,7.118767672575165,199.67165941703033,9.196515810835313,8.828193839113375,18.835650536123172
Central,Wheat,28.96150737463173,849.8232443114927,6.474709617553893,268.58494378133867,4.982322141486765,9.948458474351462,21.659044940685902
North,Corn,22.915077004471904,657.9633160499438,7.537079753635028,95.4142264594694,8.8568573113953,3.386085095516341,17.75140307361921
West,Wheat,17.52219962673613,766.9724439667916,4.292132666502359,242.05550591713677,7.383433452750672,4.457150717518814,14.524637878428589
South,Corn,24.777867662424796,616.4091877271886,9.882313844618713,62.225544359609344,8.714958065486691,9.134816168331188,19.444042214412
North,Corn,25.438317413646374,724.7619540212498,1.6030778988567955,131.68229147815237,8.955622803291089,2.259999326776205,16.90247803105685
East,Wheat,19.038043067998785,1152.5956719465617,1.7173145533259264,104.72817241996286,1.4796414857114606,7.866574578445309,15.725226567438227
South,Corn,33.71238712657314,699.831152536332,9.251882628225536,278.8959959182388,7.527320630507473,5.384415384176231,24.461500000971512
North,Rice,19.549512932925825,453.1796328092603,6.829357914271392,94.49947659146235,3.038929267755453,7.510544159028067,15.751144557006631
Central,Wheat,23.184551881681955,958.7466215125706,3.93700661363894,194.65797953275288,9.90367215050701,6.199200974719857,17.442267194849073
East,Rice,18.098593736894465,537.5844577815493,7.857574819305636,91.19579143880998,8.005626767133693,7.016895094723302,15.186909075678386
Central,Wheat,25.715932923738883,1016.2071708213907,5.074960490677359,168.37092881917,1.033885025229015,7.333309681915966,20.16992552572
North,Corn,21.152752162001793,256.84198898388513,1.190093579269589,153.34997534127024,9.34674689621983,7.049967558374426,13.194964740720945
Central,Corn,24.78545039952168,532.1779771086913,6.859933024779616,60.33929805846196,3.6307531198105942,7.316503823576623,18.490835625134626
North,Soybean,19.49233832916404,294.35990826063943,3.188007433823706,256.46689842515104,4.749882396728047,6.5467834610851785,13.942397420070918
North,Soybean,16.075502558974314,285.31782424583145,2.03801604949061,245.02817877916092,6.510570210350806,7.711162866890966,11.547910508544136
Central,Rice,30.584533021645107,858.3895591724372,3.0274586424946377,119.4645930169513,9.246788146397966,8.208187785729814,20.392669016731826
North,Corn,27.821725679193168,585.3348013536074,5.285420930163236,203.49878422398828,9.345939609286546,8.303483350356036,19.253439223242022
South,Soybean,21.81478711422026,1071.4789419851127,1.4487078815491623,140.66739522019458,6.071245864576652,8.828104790343172,16.375523739667855
North,Corn,15.949884493646444,716.4051378735292,8.94837148101593,242.3067858199887,3.8505204623030362,4.531219364022192,15.803067778259857
West,Wheat,32.31150125394242,495.3432211722827,6.039262149124257,223.12111407071438,3.5127094753504657,7.9661874467548195,22.152456430744145
North,Soybean,18.395900098713586,920.8888879621948,3.6369656210387413,72.61674527999047,4.27957388900631,9.573290330162635,15.132679063318223
West,Rice,33.61484436562856,824.0167915856997,7.183043632798147,261.0470413424658,2.6246231518510976,4.939744631481194,24.412321778190456
North,Soybean,24.57190757191917,999.5946208292034,8.238128472819472,94.8565262737605,7.028497164880863,8.221128925853023,20.06685237363442
North,Corn,21.807734198169676,843.588276341885,6.525321651851322,93.52742561634842,5.750218460856586,4.3317022231367055,17.656793593998064
Central,Barley,29.83518953781928,367.0134170989203,2.8224521371947118,233.4367187048879,7.9611823024282,3.4045541235305326,18.818371082251243
South,Barley,32.53678812150372,870.310037667066,1.992595781317993,95.81276534769049,1.8470018520048939,5.5714151370764595,21.68328783177514
South,Corn,22.414271272914213,591.5491976158103,8.73909727330048,80.59923838535714,4.599152419061511,8.452257272906134,18.178705373489294
East,Wheat,23.146875043403746,663.1430302575682,3.1121867219656645,133.89570680712023,3.1587658138080217,4.456980157247614,16.759656133494282
Central,Soybean,23.663164386943947,1121.5645757373447,1.1807418760974793,259.6781202007942,5.816675856334646,4.359514945740245,17.606261325891122
Central,Barley,33.44646122957338,559.964046297747,6.786118973388269,94.20218955813033,5.214195853107518,4.221400281383926,22.784555136840748
South,Wheat,28.851279830286654,811.9591429908387,2.3759679687788164,134.76824827945504,5.046089060701261,3.7449678777797715,19.576832122116155
Central,Corn,19.952922340913112,563.4817334122396,9.918728377881177,121.56348764431411,3.8408826874954825,6.888887942564403,17.493436428384825
South,Wheat,18.699993950039588,294.72748535779175,8.827577485654707,139.0152161799715,7.541610170267142,3.946695081632912,15.28907984068828
Central,Corn,19.607353268496322,653.5253420483004,6.47601153401096,228.56794858942393,5.334109338355812,9.479222576555074,16.278382237340715
North,Soybean,20.27127778371035,797.0615044596519,8.504790783476892,151.36639524609706,2.8201940183187357,4.767448373900385,17.94945310728521
South,Wheat,19.60366982668003,607.5032920375987,5.234821306918266,239.8941703352107,5.92702725609814,6.339190055802761,15.605358927280726
South,Soybean,28.17012894384792,590.6661846781844,8.096376200161917,210.10078456209183,6.370049404354545,5.273363697126818,20.878810134712012
West,Wheat,17.318670213150128,1020.378513894397,6.81880197157436,140.27479552722934,1.1924170953879916,9.701725872726952,16.609299318403657
Central,Corn,22.747169794159213,229.68517228947022,1.2578018317269035,158.06019540180765,2.8340079476366213,5.39209202728906,14.598480742678731
Central,Corn,27.501071459407328,495.58539674011996,9.538819007975581,225.90567801462578,3.181635191145541,6.509555585824297,21.186467360028953
South,Wheat,20.81719947885862,1011.7572653772116,8.748276203770184,183.68885329455753,3.2326764594681827,8.107386079912303,18.987292077711317
North,Corn,16.30548769403316,1120.530148611164,9.580666515338997,267.08504035684666,3.149612833240277,3.3703722977404116,17.56580969637534
North,Rice,16.636478456919367,612.2995858408283,7.582293411047341,283.2958546191918,3.4447705441022425,2.2611344204693378,15.410170005229265
North,Rice,17.519335526093727,1088.7942431960764,4.708548294954599,229.42683150958567,3.3645450362934493,5.639359322293705,16.031868970006762
Central,Soybean,31.716860497363104,398.93012212503265,2.86286700957654,297.3017799555698,8.956619535912452,6.405128543707232,19.899309025207163
West,Rice,28.157270112099397,421.42706786017266,2.619967128092821,199.13419685483376,3.8768308502045965,4.29648830961523,18.401488419556554
South,Rice,16.290448221952897,1046.1913765848035,2.3042462354899444,59.95769757767687,4.147864429296204,5.700037326686014,13.91062568715257
East,Barley,22.821377583028397,1103.2577413406182,2.9854867837736596,176.21301403179086,3.395595363248389,6.921283646678681,17.927523220784263
West,Barley,20.571703456941314,422.80576796266746,5.955724120126558,107.50231984646473,9.708169235883021,9.786183658448042,15.18074639651391
East,Barley,26.560802232576002,259.3241899686111,7.153705569590569,133.42829509607716,5.819417202115377,6.814217246409062,18.60477078401068
West,Barley,25.456118993446267,290.32413705528774,3.8265090491464138,172.51751303705075,6.494915027867647,5.590858370833135,16.825179050834898
North,Corn,24.622480467394297,461.3808353763633,5.938722725570772,123.76270110270785,7.619385358567924,2.1802279517003127,17.55645869640317
Central,Soybean,21.290247407452263,961.4490771467949,4.071273935084651,127.4054096912925,4.003426619104358,4.484665855432412,17.012448666672526
East,Soybean,17.755995440879815,709.9918277962829,7.268589763065963,150.50408410254556,9.719023867883369,4.867887709316975,15.244514890471898
West,Rice,29.84752765745276,655.5888422427697,9.89637598288226,121.6143369390777,2.370935553169038,5.815556557198377,22.855215867168848
Central,Soybean,32.59713537685309,784.1399311660009,7.201152715445952,92.37524879531188,5.120331404449098,8.257368502160979,23.204165925248642
East,Rice,33.88301818465635,1090.2231134621861,1.53127519153888,241.39006564282803,2.308953361171902,8.207099009429765,23.076573304498755
South,Soybean,16.17237941227161,290.4303795656576,5.295114620505903,148.80294059346107,8.113381716343449,8.762287867452462,12.561794402587717
West,Wheat,29.798174231777658,894.7241276365813,7.933487433710777,257.93932512249006,1.9658592281973957,4.319940470932017,23.07594719970812
South,Wheat,29.53006918813925,1126.790845655405,5.880174456282241,270.6792473786571,5.985096430722248,4.771674732142103,22.440325765233823
North,Soybean,33.94219228291178,413.35004175840004,9.559567267506083,237.740871537955,1.9432564750059909,3.201911124592444,24.31612926930884
South,Corn,20.058291889955306,1037.7723159618345,1.492945112837901,149.16829051045863,5.073956993662389,8.859326209467717,15.530581819652998
South,Rice,29.843580765903127,898.0247107595022,3.6203998896611025,230.33052825536862,3.5227719178536345,7.217881320794473,21.17240833581989
West,Soybean,16.09252577532969,214.4685360731447,2.9864629687580972,88.80512609464324,9.129670821633937,2.6203992465692583,11.14889685341341
North,Rice,27.624914415232382,431.6116803621282,7.908599815872298,215.27893978888812,1.4778621556386295,4.429255982550845,20.55350383906541
South,Barley,22.016956481043593,805.8447608958808,5.71413761635606,151.50801598846527,6.849438668202205,3.2218004105235334,17.329739734908575
Central,Soybean,30.3781887909495,702.4003394912116,2.245097902177052,213.91110374793118,7.257261096620107,9.753825251362208,19.896430672653057
East,Corn,32.26608572870787,727.9362525268659,3.570339371152852,238.69764803543083,9.000838921430876,4.59682246851604,21.32229877432345
South,Barley,22.296420844350322,431.93042460682267,5.703933906967373,190.67162200832541,8.899565106800445,5.97173854855242,16.216961992119188
North,Soybean,25.51172185398601,875.0034707086267,9.965160831282843,210.6196482637235,9.793506579468387,4.543216125046998,20.80882431021263
South,Wheat,17.348081247272,466.4183709367769,4.278631216738346,103.38198285131452,3.2851841891239486,5.794372258297765,13.662993769931903
East,Soybean,23.338139304469532,589.4349664784538,2.4114348760572577,198.17488867733297,3.473428385329969,9.988977166135903,16.4509554409147
North,Wheat,22.216007865183386,568.9159158800762,5.4735987321249215,165.11857219881227,4.575634552698536,4.299110208855682,16.87686486220966
West,Wheat,18.662469195690356,872.0250221198986,3.791677395097592,157.01321488930185,5.838192825728264,4.260976427425178,15.194187769449687
North,Soybean,32.889572495335514,290.2527616832174,6.093701414456933,152.57893859282365,4.304277267411507,4.971036569728968,21.62775524894468
West,Soybean,17.961756760803205,405.5419010401852,5.200392725067034,127.73100699646714,7.662667694903819,3.3545341869707155,13.766856418051525
North,Wheat,27.714787150603744,400.4970706850678,7.205409295412705,126.33366559660712,1.0769054671868794,7.911933925702637,20.086025289996684
East,Rice,32.80285286959776,308.4246741157101,9.228616379807647,224.92660698763427,1.1588888402036748,5.034722409930973,23.352111339023967
East,Barley,33.23937159726451,407.59497883645906,2.804629156918759,189.4499389589111,7.444510838478247,6.64687021835173,20.598771191979132
North,Corn,30.86479399681137,807.0602679233543,8.390620633315583,57.48802684091607,8.94809100295668,7.2904247059841145,22.429993008888143
South,Soybean,18.522822677483532,932.1681708741881,9.543391439936817,62.131307519717446,7.988927083589649,2.283549059696341,17.200642334019527
East,Barley,31.348628184277395,860.3034469691227,4.362487133661659,192.52975026205667,2.0538245208505703,7.152022337058059,22.179896334949788
West,Barley,20.531296248312493,675.1881379808824,2.022964305370289,261.57086970129,9.414766242386573,6.262154873172238,14.682063375410932
West,Rice,33.44796054865018,252.43457109606365,8.397200537046025,60.994452802239124,5.697213566562112,2.66280328306346,22.39243175137996
Central,Barley,29.18173362847699,1159.0070106867752,7.30986228494415,176.80173352752837,7.6806563687692275,2.995892166190723,22.577370590454613
West,Soybean,30.705351220177732,368.07646083749194,2.9144098435064656,262.78384387642564,2.809415778968609,5.526387395492195,19.86729503985992
Central,Barley,16.700649070038743,868.4213704056708,5.0070123386429515,51.11199452470731,5.939160678407385,4.7704617171525046,14.466701502902243
North,Soybean,26.65530226887089,1112.8906154821111,6.201929858408989,118.94847690045152,3.970547234592545,5.4999664398803905,20.987937154587023
North,Soybean,31.422842537973594,897.7770959809886,2.528686779862818,279.98005458651016,9.77284696175856,7.084120677025262,20.99890268187205
North,Wheat,32.231807055449984,418.0496401889502,7.434215439666038,70.36740584789281,5.267765258314351,3.2353984902666584,21.957696910022612
South,Rice,15.57263409467283,515.796298764023,7.208944672549209,201.7491193748716,7.80019287044222,7.299556917699723,13.840762764353688
South,Corn,33.78318465110239,230.20586701109517,8.984139512604656,176.84541664983175,6.429087427236925,8.545011083380338,22.886647822202313
Central,Wheat,15.866774666049594,812.7582408421135,6.105456679853756,87.91984078721956,1.8486887385065298,2.0234258567323202,14.804815535216427
West,Corn,27.290373593496998,812.9929808815666,6.168817276260732,60.62175249653627,5.886349798668659,4.947708802955804,20.084301175023697
West,Soybean,28.86775055230624,925.5005813763793,6.574486203723714,175.64677543612513,5.861942807212083,4.201340723375284,21.605270771922786
North,Wheat,17.146905823358196,210.99628927562134,3.464049352437159,233.78254724726486,7.44138414258917,5.455998219973117,12.31548820071644
East,Barley,15.960237312183853,1017.8412888244666,7.827452661502026,94.31069433114438,3.897172149468018,6.922229731960986,15.963527760881625
South,Barley,30.698243089014582,938.7109574003081,6.962493351363681,222.82995720509743,8.745869028396381,3.5005544105640762,22.521324768824247
South,Corn,22.693412495948678,340.88660952408884,8.552310629148199,186.59582793802434,6.603431506265098,3.072764947874435,17.503138833455424
North,Soybean,17.142250306302472,547.6266092689787,7.9172740447534355,139.46160639768328,1.3540718264841862,7.830707284129675,15.524430629006496
South,Corn,30.25335632775284,838.5248929042168,6.747150074536561,216.1076240562882,7.361522096180915,7.486025124910983,22.03717591089818
North,Rice,31.98326140287241,695.7968749403278,2.448029358186391,97.99419439595601,9.162702190376509,5.686755951838718,20.33795123928601
Central,Barley,26.747723815176148,315.0942639012624,9.27232590887947,164.23283023786536,7.148323857749189,6.010581821758494,19.64170833754446
West,Wheat,18.224736168692914,287.3453751365899,4.304909632448336,187.32624539122497,4.419975739551603,4.158889936059284,13.629022979562851
East,Wheat,15.304449429829816,981.4562991080916,9.678687116650861,164.6738850663892,6.315839475455678,4.63343302096179,16.165832281486736
West,Wheat,29.01604962603888,355.96711801780987,4.616837218004925,149.37534421429214,2.542584439175247,4.5606606140866335,19.467153298785895
West,Barley,26.002793496506335,372.0926739304436,2.3134446341485373,235.22840989205915,6.41129926203172,7.810680869194855,16.87237951728486
Central,Soybean,28.015942834401592,1030.9231253567577,8.963557727497012,214.02524163058746,5.508934700814329,6.445144814367952,22.563320897449614
South,Barley,31.263693403991915,812.1396345632171,8.155528661158346,209.86552134035426,1.2354191961194374,7.835909354826745,23.626666193217712
East,Barley,23.684555539859442,804.7156081539724,8.076664505018256,272.9501612283905,3.8970089759398934,6.725733272725215,19.64328982126173
South,Wheat,17.490309376672407,679.34577136334,1.8046967565800633,298.3751643386994,2.7212252419146497,6.365090470536056,13.829698509544182
West,Barley,33.79966570781653,768.995014402291,8.913518497467704,191.80113330505193,4.515867340860547,4.564655627863256,24.704240828626272
North,Wheat,25.905242544937146,801.7696903718111,6.36760573446575,137.06696942367748,3.1764918640145376,5.163726478371486,19.86145738981621
West,Soybean,27.305882381770807,1167.8262348435803,5.233201626456583,244.71883729545365,8.508238280834718,9.099183008691718,20.888314392506214
South,Rice,33.668228591035025,422.9733074675793,9.218544592718247,85.5247656957082,7.279151401012446,6.6074400054286775,23.23358644629772
West,Wheat,33.63167312620526,414.5624197004591,6.994372172337463,178.2272927610448,7.661032674740895,6.195642379087641,22.447624009186992
North,Corn,26.44189213456347,257.2184877053157,2.1972774146768734,181.12712048865987,4.247805791470242,2.425051811572458,16.808986158098726
Central,Rice,20.95222849442852,858.1987988093223,5.6758345845103335,295.8669668824131,1.0310172864526796,7.3671133580966774,17.80967668256592
South,Soybean,34.94227268025479,749.0421808222619,6.729549299628065,297.75170374667863,2.9723832298035835,7.488139583515781,24.708347686958405
West,Rice,28.616341799070717,311.2392038466398,9.086956279584708,249.80353457022164,7.797683839887863,7.5252525585916645,20.596509708060815
South,Wheat,23.16873353784113,564.5389351181873,3.5190469150741013,168.25392194639494,6.42553126570717,2.7297769141255293,16.37955705762684
Central,Soybean,26.196736057071796,378.6632053312038,8.148104970826736,186.80644749369588,5.8472034909672725,4.403642080123925,19.282492178750868
West,Corn,23.316681005360593,531.4817404008616,8.198316134512716,129.9354078796061,3.5246794192727924,4.969808369895687,18.439515051519898
West,Wheat,32.76610304593295,1151.2641693946102,2.1524453634131264,257.4614259194535,1.6816809422834966,8.611975167424555,23.044576934126116
South,Wheat,24.649987497314925,883.3188388805289,1.1550986448028564,236.63654845892648,8.063798232100076,9.845381872926708,17.103882996928036
South,Soybean,31.470567519624943,207.56910079514194,6.232687263086108,242.85632195603074,1.3479001119521277,5.317980747805821,21.20198860014919
North,Soybean,31.803525956460078,452.50807378412367,8.105309976618871,84.66908453877548,1.5322282197633355,6.434245658659835,22.51752653733118
Central,Rice,31.486646754704967,210.36154707777902,5.9898774189456745,149.65849282758526,3.6544171206793767,2.058698069412502,20.704234259751324
North,Corn,29.44377224951349,914.8684987686808,8.320127366798879,184.33792260548609,6.156403096578523,2.070234251368942,22.547578103335457
West,Rice,32.09755433615164,669.4218020554783,6.600728264207627,81.16449216419723,9.93003864930522,2.5960018324424157,21.866658999323175
South,Rice,22.744591592459386,1194.0186918143893,6.879631255050703,142.15575659589823,1.8157741785294461,7.755731537950675,19.808938469031993
West,Wheat,17.293264122839208,933.5832610226582,1.2533898318627301,71.85813060355262,5.258537193432629,3.4250927825681377,13.566600319096512
West,Soybean,31.84908408745029,717.9129427078819,1.797383826274835,289.71030681873265,6.415779727541707,8.062792085223322,20.735077043242022
East,Wheat,24.963368313746905,1004.7054282081352,7.525266559442873,237.81583239400604,8.40794716404688,5.455009211957227,20.14074401365833
East,Corn,17.54752065055702,904.803651234076,7.865589541386601,205.18703024619046,7.206525236035519,8.799752069655648,16.324128632424205
West,Rice,17.30625044364016,443.7761776359871,5.879601802578933,101.21410838173688,8.269674216505894,8.962530988818205,13.711755270872498
South,Corn,18.184847880197854,730.2582748275165,6.311486147059311,133.5318592943686,5.702221064065065,9.03866326525106,15.504634835587431
West,Soybean,30.019465193342114,755.9987248340709,6.529292558605698,86.12122547833997,4.9057372315356975,6.34802110461198,21.571114522418657
East,Soybean,29.217133469325624,651.2316986078034,1.9449218696855448,184.02990674025108,6.5685548554781885,8.308059441858274,19.051434906293125
South,Barley,19.076373603697665,379.19262285536195,7.011177438258371,255.1289974470336,9.10783728533196,7.295297869537831,15.079709912079137
West,Corn,31.938468362195906,423.369051657887,5.3062297908584535,54.759130422452905,5.957624459449802,3.493705546064448,20.87558906731492
Central,Wheat,20.6258959105649,481.04740095596156,6.4227067901855115,75.82716742433624,6.450338072725577,5.052133804081995,15.831793401800653
Central,Corn,30.85971166629895,210.25514937816374,6.068276459294703,107.33744348527836,4.0417853789126275,9.69889881670435,20.29842821408114
West,Rice,24.77611815469884,1116.9438921695094,7.86700223608635,228.51668578977194,6.36509300994873,8.180517611243268,20.70621571887716
South,Soybean,29.630973650771324,886.0959915834788,3.8671143734438322,273.4949596923368,6.649877105348054,4.103951015629366,20.9026227583635
West,Soybean,22.62775326147132,889.6173157844709,4.361736205607068,238.2530841936229,7.780829374344224,4.247794700125364,17.425846291284724
West,Corn,21.94281194189552,772.3306138091214,4.524456758721216,181.23688754272368,6.149590255116808,4.033448982766169,16.845695265437378
East,Corn,31.827191979186647,889.3108081610592,7.862104892566112,76.27809102856762,2.7779526519861175,4.6305202039771896,23.60113128796147
Central,Corn,15.706045090281393,1181.8625498736365,4.880013596227317,238.72859358912174,6.237334758302172,9.426459010107308,15.204339344600559
East,Rice,34.49473894515015,585.1603376344933,2.5936729453004923,76.40993509347001,3.680842681687173,5.468338324353586,21.82505526561697
East,Rice,27.96359116530747,912.5255868765638,9.847368733753258,136.92246377234818,1.7859204553756571,4.914019293860829,22.753572718791858
West,Wheat,23.64966776398884,559.5290043775283,5.440436775680929,126.99787787466015,8.428898183138749,3.913458683187444,17.09070154283482
East,Corn,27.561090623008504,1054.288798746826,1.9832327484045673,139.80586584790166,1.5946490154260964,9.139264518832594,19.856851637259748
Central,Wheat,17.454818929179655,1058.028606890035,7.032474603934322,132.3822608501734,6.685329115235205,9.659012483225005,16.310716737010488
East,Barley,25.281049105870952,1102.266425423485,7.652461217756353,242.29492917917753,9.896451516995292,4.5883316046668545,20.503253022967296
Central,Rice,34.70191046679595,205.46332424187835,5.502005550180058,92.93093349042968,1.788572543257088,6.933227385980233,22.175152038850783
East,Soybean,19.705388756934138,498.19144499609484,6.8181149644958925,261.46151252683967,2.981186595576222,9.667466779505911,16.299319064749767
Central,Barley,29.44556198072699,333.9243512015961,2.5540737803445697,264.5650618694344,7.847237913710026,5.9958400080996475,18.490589888473977
East,Soybean,23.699427516634014,653.9861978901567,4.3113014675234105,172.73145570567772,1.8720471851503622,5.749298918941457,17.69445113189316
East,Barley,28.049162969759074,695.4496426792978,2.4564574303445457,76.53718712231435,8.494525229416315,6.2215539972423555,18.397135236358245
South,Wheat,19.09774457383551,455.9040428296555,4.485117307283275,193.85180975391057,1.0024311012105507,2.265360255282771,14.998091847706798
Central,Wheat,24.409299652352047,923.4464920450704,6.065204699682272,255.23284294979365,9.009526064966897,4.400952085243572,19.010584261587038
Central,Rice,34.6018542771855,469.76971718896937,4.98285466463722,122.36837980608793,1.6014083708597044,7.591937746057215,22.787974078540756
Central,Soybean,18.90574302032019,1053.8913752833587,6.338933566621665,259.4368560491222,9.297818637327582,9.733836448771896,16.739210911024323
North,Barley,27.72890055697514,377.65936814178684,5.515832560316966,219.22971317866956,8.780961097456405,6.549957761494226,18.764124723651417
East,Corn,26.511954975335907,567.2352947652836,3.860329360615807,296.8116101857089,5.856068069893871,3.5238066808340873,18.50983152959216
Central,Corn,26.301031725808066,822.2377584243051,2.290743983089109,256.17784087216637,8.001537655578247,5.414506170532936,18.2457286475991
North,Rice,27.30246579303234,805.3350704632533,3.2740557527914946,100.37511602324618,1.6738916309636775,5.920157481773863,19.41022147797265
South,Soybean,25.04475947376456,278.0291120051435,2.8064192670513988,162.25101490187717,2.21633066748405,3.2177976795944208,16.58190374277362
Central,Corn,15.33861500515316,1046.2586121909483,7.366800643216394,75.87711620065205,4.323586091974045,4.634262408554642,15.474199219639882
Central,Rice,33.001936229262355,798.0649334297752,8.379701599711428,67.41764170330606,5.837127292764392,5.560516338382018,23.79816610893525
North,Rice,31.539576549680618,1069.8595487071684,7.483497447694831,226.51356021779299,8.813928337960439,4.09521746992181,23.544400186679287
East,Soybean,18.483353618422427,1067.6355782278686,6.793607322956425,278.23295119350263,5.884124027602967,4.831091191539753,17.1300799727041
South,Corn,23.265463547577383,745.918690375031,3.7706621843239265,293.393879168813,6.986846642414981,4.209954883803982,17.266855812739486
Central,Corn,30.41097961387136,1110.7814573114379,7.398870031958602,117.61658855721662,7.11895978204278,6.902572180071119,23.02071939056359
East,Corn,34.60124630774568,1048.4077988134559,6.445751139902317,100.44283546483139,8.89811314827445,6.628820962761672,24.335221362376355
South,Wheat,34.02274092883573,1158.122944561771,1.422040300188631,190.0549717653075,7.990792694862286,6.413562088428273,22.63558609222302
West,Corn,32.98718399352349,1050.4983985594063,9.16850906554074,100.2150182700395,9.793272686325462,2.77388255367903,24.533593586563793
West,Barley,18.167477945982792,1021.2038510011495,1.7195845699147534,123.97677251705464,1.1801137436932732,3.468461175145916,14.965126524625529
South,Wheat,33.289502120180096,669.3604806769115,5.524371137429549,259.30658251961125,2.870458089010804,2.886617351686147,23.094148313230743
North,Wheat,32.56889825902159,412.0310603779277,5.6176223744715825,252.61571411917654,9.374011618886563,2.5062477341574345,21.335421526782905
South,Wheat,22.53899822332779,1110.708733075486,8.533064698825434,273.76831875088567,8.129981986325927,3.974639041669711,19.74938962928971
South,Wheat,22.89045189072524,922.5491864460757,9.217607509381297,170.560878732116,3.406264714314544,3.5561717687666166,19.900411794486143
North,Rice,24.198178439103216,481.7478641985203,9.457082123588135,191.02143342336598,9.768219896084208,7.799971192016385,18.732386538820734
North,Barley,28.123512619328338,540.9957227556424,6.127049201310803,242.64737704067497,8.828929245112445,7.567094555194565,19.737964988025524
East,Soybean,20.216712319660317,886.0785118572205,7.111380071904431,109.81638327989975,1.5819150378633098,3.610713430665503,17.67258498693706
East,Corn,15.458968588798893,677.8173083536708,1.7966787617130673,255.77339782065934,8.301788604563898,3.324509786272639,12.162975659330616
North,Wheat,17.824590491944846,281.48256184636824,5.3912440975962,54.38936995723879,8.060388520156046,3.159166028123442,13.215980458448882
West,Soybean,23.802318151535474,341.44794574565697,9.08071033818056,249.41497220295687,2.990377463294904,4.5603997649789,18.757579246353355
West,Rice,20.640051388524036,945.6486835123112,5.10127435934255,243.97698696312673,7.0232185997929415,4.3534949470170305,16.98311360248293
South,Soybean,30.290331220722635,528.5695284818308,1.6263454189008755,125.44498746064829,9.732033271281942,2.2283008764367374,18.65909901116026
Central,Wheat,17.133801410985427,707.6494284020391,2.8057702817480825,231.9780895402745,7.082819168039082,6.542963744558226,13.567831365674705
South,Barley,33.34930451109608,966.6214782535258,4.865562301919452,103.49840354076312,8.32388670549685,9.184251755821581,22.895349747608236
South,Soybean,32.90654359887822,951.1755937060525,3.1377547441814717,194.05815941346958,1.8944786778483325,6.310853313974299,22.760568929271965
Central,Wheat,33.175136338665766,367.01502688727385,4.530633268075485,225.146693729083,7.547129104154167,2.5104650597437415,21.19644703426765
North,Wheat,29.792199972066534,298.3938643990353,3.996656878024531,228.6747206006412,2.84279242337072,6.7964076335599115,19.563014529304397
West,Corn,17.139999429671985,791.1522929650899,3.870361475343569,295.73378375558997,1.6466875520823603,5.879648287715037,14.918399996171633
South,Corn,23.762751427391336,941.6328739312396,1.8204814878115183,95.50141546141595,5.9686968201312816,9.255430758318138,17.0286000795237
Central,Barley,17.628107436109275,349.0399219954104,8.944432219779276,170.19965722263944,7.755500013376424,4.9057555729071405,15.003795685060215
East,Corn,34.75398385522165,571.9552873272748,7.2343562811887185,270.02613605979,5.920703789005334,8.015856243484237,23.934582195287184
South,Barley,21.660768467973465,1070.2779959676407,6.610437176222122,190.37815151750019,9.384371865788022,2.30752201089273,18.1277122088347
West,Rice,26.706610837801243,1144.223141560321,6.458224672858662,269.0972563560225,7.260997110094622,7.7719446833348345,21.181359514427633
North,Rice,30.587861084884437,654.0697609496843,4.56852002243193,158.51469434805875,2.058173415959461,2.332212783862354,21.194759881364213
South,Corn,33.41232168451291,279.515934030833,8.409837779663498,248.83785528178734,9.410663746078724,4.757722221620227,22.465253092170055
South,Rice,30.1109545168272,457.69645620237736,9.370359945351447,267.5123247533829,2.3759918420929447,9.584686589964875,22.474136070458783
Central,Soybean,28.490075575324752,432.969920315533,1.0505552409589702,261.6098424276531,7.824298992376541,7.625638424898725,17.704959430610216
East,Soybean,24.319635640763025,438.963720541057,1.7127862915420666,267.8412611392954,2.336893113727809,9.400184848488575,16.463816709527322
East,Soybean,27.108002675010482,693.88170537925,7.0747805562965125,104.88867415180837,9.987222482195122,5.966823756798967,19.676613776245702
